http://dbpedia.org/ontology/Year	53170	533	52637	285	52885	17024	2	531	456	283	52354	16568
http://dbpedia.org/ontology/School	77623	25804	51819	1644	75979	76841	410	25394	25752	1234	50585	51089
http://dbpedia.org/ontology/MilitaryPerson	60808	9214	51594	3427	57381	56785	4	9210	9072	3423	48171	47713
http://dbpedia.org/ontology/Politician	54227	4149	50078	11606	42621	51903	1	4148	3984	11605	38473	47919
http://dbpedia.org/ontology/Magazine	71703	22433	49270	410	71293	70722	1	22432	22392	409	48861	48330
http://dbpedia.org/ontology/TennisPlayer	49233	2115	47118	2407	46826	47729	0	2115	1935	2407	44711	45794
http://dbpedia.org/ontology/Website	82947	41357	41590	1678	81269	71636	3	41354	41338	1675	39915	30298
http://dbpedia.org/ontology/FictionalCharacter	59374	17867	41507	6436	52938	58502	2	17865	17835	6434	35073	40667
http://dbpedia.org/ontology/Legislature	44621	3479	41142	166	44455	44288	2	3477	3463	164	40978	40825
http://dbpedia.org/ontology/MilitaryConflict	48034	8386	39648	2597	45437	43225	0	8386	8024	2597	37051	35201
http://dbpedia.org/ontology/Disease	84793	45648	39145	2598	82195	82072	67	45581	45571	2531	36614	36501
http://dbpedia.org/ontology/River	61295	22771	38524	3621	57674	60189	0	22771	22709	3621	34903	37480
http://dbpedia.org/ontology/InformationAppliance	52752	15123	37629	267	52485	52381	0	15123	15099	267	37362	37282
http://dbpedia.org/ontology/RecordLabel	50743	13196	37547	152	50591	46049	1	13195	13189	151	37396	32860
http://dbpedia.org/ontology/Automobile	55690	18737	36953	2450	53240	55397	0	18737	18720	2450	34503	36677
http://dbpedia.org/ontology/AmericanFootballPlayer	42098	8074	34024	2412	39686	38091	1	8073	7944	2411	31613	30147
http://dbpedia.org/ontology/SportsTeam	49028	16266	32762	4614	44414	48159	2	16264	16233	4612	28150	31926
http://dbpedia.org/ontology/ComicsCharacter	49296	16696	32600	141	49155	48441	2	16694	16663	139	32461	31778
http://dbpedia.org/ontology/Aircraft	42931	10566	32365	2117	40814	42540	6	10560	10524	2111	30254	32016
http://dbpedia.org/ontology/TelevisionEpisode	43739	13686	30053	198	43541	43332	0	13686	13623	198	29855	29709
http://dbpedia.org/ontology/Species	33774	3950	29824	25841	7933	33554	24	3926	3939	25817	4007	29615
http://dbpedia.org/ontology/SoccerManager	33539	4356	29183	42	33497	30540	0	4356	4035	42	29141	26505
http://dbpedia.org/ontology/Station	44138	15078	29060	574	43564	43290	1	15077	14867	573	28487	28423
http://dbpedia.org/ontology/Artist	35073	6506	28567	1078	33995	32210	46	6460	6346	1032	27535	25864
http://dbpedia.org/ontology/ChemicalCompound	36960	8540	28420	2553	34407	31291	9	8531	8501	2544	25876	22790
http://dbpedia.org/ontology/BasketballPlayer	32122	3825	28297	9013	23109	30757	0	3825	3676	9013	19284	27081
http://dbpedia.org/ontology/AnatomicalStructure	45948	17968	27980	545	45403	36649	24	17944	17948	521	27459	18701
http://dbpedia.org/ontology/Island	75167	47268	27899	3699	71468	73331	0	47268	47196	3699	24200	26135
http://dbpedia.org/ontology/BaseballPlayer	33960	6599	27361	86	33874	28901	3	6596	6358	83	27278	22543
http://dbpedia.org/ontology/BroadcastNetwork	39779	12765	27014	365	39414	39244	0	12765	12756	365	26649	26488
http://dbpedia.org/ontology/Drug	31171	5287	25884	1129	30042	24153	13	5274	5282	1116	24768	18871
http://dbpedia.org/ontology/Comedian	27538	3041	24497	36	27502	26618	3	3038	2730	33	24464	23888
http://dbpedia.org/ontology/Stadium	31460	7239	24221	982	30478	30850	0	7239	7138	982	23239	23712
http://dbpedia.org/ontology/Mountain	30497	6370	24127	4687	25810	28901	1	6369	6301	4686	19441	22600
http://dbpedia.org/ontology/RadioStation	37601	13681	23920	361	37240	37106	0	13681	13646	361	23559	23460
http://dbpedia.org/ontology/Road	57075	33911	23164	1922	55153	56151	1	33910	33803	1921	21243	22348
http://dbpedia.org/ontology/Holiday	23991	1298	22693	404	23587	23638	70	1228	1268	334	22359	22370
http://dbpedia.org/ontology/Insect	26945	5452	21493	154	26791	23170	0	5452	5429	154	21339	17741
http://dbpedia.org/ontology/Monarch	27635	7007	20628	3896	23739	27306	3	7004	6980	3893	16735	20326
http://dbpedia.org/ontology/IceHockeyPlayer	21771	1977	19794	1199	20572	19360	0	1977	1747	1199	18595	17613
http://dbpedia.org/ontology/Food	29591	10072	19519	351	29240	28468	25	10047	10011	326	19193	18457
http://dbpedia.org/ontology/GivenName	24820	5787	19033	156	24664	23613	6	5781	5675	150	18883	17938
http://dbpedia.org/ontology/HockeyTeam	28861	10082	18779	61	28800	28683	1	10081	10024	60	18719	18659
http://dbpedia.org/ontology/BasketballTeam	25149	6747	18402	773	24376	24850	6	6741	6720	767	17635	18130
http://dbpedia.org/ontology/AcademicJournal	21713	3458	18255	347	21366	21606	0	3458	3454	347	17908	18152
http://dbpedia.org/ontology/AmericanFootballTeam	24082	7107	16975	98	23984	23936	0	7107	7107	98	16877	16829
http://dbpedia.org/ontology/SoccerLeague	22837	5942	16895	59	22778	22642	0	5942	5909	59	16836	16733
http://dbpedia.org/ontology/Non-ProfitOrganisation	21064	4405	16659	370	20694	17908	1	4404	4393	369	16290	13515
http://dbpedia.org/ontology/ProgrammingLanguage	55031	38955	16076	380	54651	53352	1	38954	38949	379	15697	14403
http://dbpedia.org/ontology/Judge	16477	478	15999	18	16459	15967	5	473	457	13	15986	15510
http://dbpedia.org/ontology/Award	18344	2496	15848	946	17398	17970	24	2472	2403	922	14926	15567
http://dbpedia.org/ontology/HistoricBuilding	17636	1820	15816	384	17252	17354	1	1819	1798	383	15433	15556
http://dbpedia.org/ontology/CricketTeam	17403	1601	15802	21	17382	17193	2	1599	1589	19	15783	15604
http://dbpedia.org/ontology/Weapon	26363	10709	15654	144	26219	26013	0	10709	10690	144	15510	15323
http://dbpedia.org/ontology/Museum	19525	4044	15481	3109	16416	19173	1	4043	4011	3108	12373	15162
http://dbpedia.org/ontology/Wrestler	21066	5691	15375	23	21043	20225	2	5689	5638	21	15354	14587
http://dbpedia.org/ontology/Boxer	17555	2578	14977	21	17534	16004	3	2575	2537	18	14959	13467
http://dbpedia.org/ontology/Continent	20206	5348	14858	482	19724	18779	2	5346	5328	480	14378	13451
http://dbpedia.org/ontology/Publisher	23274	8466	14808	92	23182	23129	0	8466	8449	92	14716	14680
http://dbpedia.org/ontology/Lake	20715	6009	14706	1872	18843	19987	1	6008	5999	1871	12835	13988
http://dbpedia.org/ontology/Saint	23318	8748	14570	2206	21112	22368	1	8747	8712	2205	12365	13656
http://dbpedia.org/ontology/Mammal	36146	21652	14494	51	36095	34866	2	21650	21452	49	14445	13414
http://dbpedia.org/ontology/FormulaOneRacer	14891	481	14410	106	14785	14781	0	481	472	106	14304	14309
http://dbpedia.org/ontology/Protein	22357	8183	14174	299	22058	21469	16	8167	8174	283	13891	13295
http://dbpedia.org/ontology/Locomotive	17529	3544	13985	17	17512	9712	2	3542	3544	15	13970	6168
http://dbpedia.org/ontology/RailwayStation	15149	1275	13874	7885	7264	14349	0	1275	1216	7885	5989	13133
http://dbpedia.org/ontology/BaseballTeam	20523	6994	13529	122	20401	20113	0	6994	6990	122	13407	13123
http://dbpedia.org/ontology/BadmintonPlayer	13197	34	13163	312	12885	13066	0	34	34	312	12851	13032
http://dbpedia.org/ontology/ShoppingMall	15690	2627	13063	8509	7181	15601	1	2626	2618	8508	4555	12983
http://dbpedia.org/ontology/Criminal	14021	1361	12660	373	13648	13524	2	1359	1340	371	12289	12184
http://dbpedia.org/ontology/Planet	14915	2377	12538	68	14847	13867	0	2377	2258	68	12470	11609
http://dbpedia.org/ontology/Manga	16947	4449	12498	19	16928	16253	0	4449	4440	19	12479	11813
http://dbpedia.org/ontology/PublicTransitSystem	16066	3789	12277	25	16041	15882	5	3784	3768	20	12257	12114
http://dbpedia.org/ontology/MemberOfParliament	13290	1447	11843	277	13013	12606	0	1447	1379	277	11566	11227
http://dbpedia.org/ontology/Play	15612	3866	11746	372	15240	15546	1	3865	3858	371	11375	11688
http://dbpedia.org/ontology/HistoricPlace	16392	4743	11649	522	15870	15546	0	4743	4459	522	11127	11087
http://dbpedia.org/ontology/Actor	12979	1885	11094	1960	11019	11902	4	1881	1638	1956	9138	10264
http://dbpedia.org/ontology/Currency	28374	17678	10696	697	27677	27915	68	17610	17648	629	10067	10267
http://dbpedia.org/ontology/ProtectedArea	14906	4231	10675	412	14494	14087	0	4231	4171	412	10263	9916
http://dbpedia.org/ontology/BusCompany	12883	2279	10604	341	12542	12834	0	2279	2275	341	10263	10559
http://dbpedia.org/ontology/ChristianBishop	13080	2534	10546	2719	10361	12192	1	2533	2490	2718	7828	9702
http://dbpedia.org/ontology/Comic	14407	3924	10483	17	14390	14334	0	3924	3920	17	10466	10414
http://dbpedia.org/ontology/TennisTournament	10493	72	10421	9999	494	10460	0	72	63	9999	422	10397
http://dbpedia.org/ontology/GolfTournament	10542	183	10359	8490	2052	10414	0	183	180	8490	1869	10234
http://dbpedia.org/ontology/AdultActor	12998	2978	10020	481	12517	11579	1	2977	2947	480	9540	8632
http://dbpedia.org/ontology/President	11205	1275	9930	956	10249	10038	3	1272	1215	953	8977	8823
http://dbpedia.org/ontology/Convention	11234	1380	9854	351	10883	11026	2	1378	1359	349	9505	9667
http://dbpedia.org/ontology/RugbyClub	14959	5120	9839	12	14947	14762	0	5120	5108	12	9827	9654
http://dbpedia.org/ontology/SoapCharacter	15745	5990	9755	21	15724	15361	0	5990	5978	21	9734	9383
http://dbpedia.org/ontology/RugbyPlayer	14395	4721	9674	38	14357	13406	0	4721	4660	38	9636	8746
http://dbpedia.org/ontology/Agent	9663	39	9624	9663	0	9184	39	0	39	9624	0	9145
http://dbpedia.org/ontology/Work	9578	28	9550	9578	0	9559	28	0	28	9550	0	9531
http://schema.org/Country	9461	0	9461	9461	0	9460	0	0	0	9461	0	9460
http://dbpedia.org/ontology/Bridge	11713	2296	9417	1178	10535	11265	2	2294	2273	1176	8241	8992
http://www.wikidata.org/entity/Q6256	9396	0	9396	9396	0	9394	0	0	0	9396	0	9394
http://dbpedia.org/ontology/Philosopher	13504	4240	9264	69	13435	12960	4	4236	4181	65	9199	8779
http://dbpedia.org/ontology/Model	10595	1345	9250	58	10537	10236	5	1340	1262	53	9197	8974
http://dbpedia.org/ontology/Sport	12814	3642	9172	1591	11223	12577	6	3636	3616	1585	7587	8961
http://dbpedia.org/ontology/Venue	11999	3003	8996	418	11581	11776	0	3003	2964	418	8578	8812
http://dbpedia.org/ontology/Bird	16050	7056	8994	301	15749	15294	0	7056	6783	301	8693	8511
http://dbpedia.org/ontology/Musical	13095	4167	8928	162	12933	12890	0	4167	4153	162	8766	8737
http://dbpedia.org/ontology/GolfPlayer	10187	1362	8825	220	9967	9465	3	1359	1345	217	8608	8120
http://dbpedia.org/ontology/MilitaryStructure	12578	3832	8746	350	12228	12168	2	3830	3817	348	8398	8351
http://dbpedia.org/ontology/FormulaOneTeam	9648	1046	8602	11	9637	9625	2	1044	1046	9	8593	8579
http://www.wikidata.org/entity/Q176799	8569	0	8569	8569	0	8568	0	0	0	8569	0	8568
http://dbpedia.org/ontology/Tournament	8494	1	8493	8494	0	8493	1	0	1	8493	0	8492
http://www.wikidata.org/entity/Q500834	8489	0	8489	8489	0	8488	0	0	0	8489	0	8488
http://www.wikidata.org/entity/Q15061650	8488	0	8488	8488	0	8487	0	0	0	8488	0	8487
http://schema.org/SportsEvent	8487	0	8487	8487	0	8486	0	0	0	8487	0	8486
http://schema.org/TelevisionStation	8486	0	8486	8486	0	8485	0	0	0	8486	0	8485
http://www.wikidata.org/entity/Q11315	8478	0	8478	8478	0	8477	0	0	0	8478	0	8477
http://schema.org/ShoppingCenter	8478	0	8478	8478	0	8477	0	0	0	8478	0	8477
http://dbpedia.org/ontology/ComicsCreator	10698	2264	8434	198	10500	9851	1	2263	2132	197	8237	7719
http://dbpedia.org/ontology/WrittenWork	13509	5144	8365	729	12780	13445	1	5143	5135	728	7637	8310
http://dbpedia.org/ontology/SoccerTournament	8900	576	8324	13	8887	8609	0	576	402	13	8311	8207
http://dbpedia.org/ontology/Election	9174	899	8275	366	8808	8053	1	898	704	365	7910	7349
http://dbpedia.org/ontology/Cyclist	9714	1602	8112	2322	7392	8760	0	1602	1462	2322	5790	7298
http://dbpedia.org/ontology/Astronaut	8393	406	7987	105	8288	8327	3	403	396	102	7885	7931
http://dbpedia.org/ontology/EurovisionSongContestEntry	11388	3436	7952	39	11349	11355	0	3436	3436	39	7913	7919
http://dbpedia.org/ontology/Pope	8152	568	7584	183	7969	4614	0	568	568	183	7401	4046
http://dbpedia.org/ontology/GridironFootballPlayer	9231	1666	7565	31	9200	7470	1	1665	1658	30	7535	5812
http://dbpedia.org/ontology/CollegeCoach	9377	2151	7226	115	9262	7437	5	2146	2109	110	7116	5328
http://dbpedia.org/ontology/RailwayLine	10801	3621	7180	363	10438	10448	0	3621	3549	363	6817	6899
http://dbpedia.org/ontology/NascarDriver	7603	444	7159	23	7580	2720	0	444	398	23	7136	2322
http://dbpedia.org/ontology/MountainRange	9560	2604	6956	470	9090	9341	0	2604	2571	470	6486	6770
http://dbpedia.org/ontology/Fish	9766	2846	6920	158	9608	9432	0	2846	2766	158	6762	6666
http://dbpedia.org/ontology/Colour	9479	2847	6632	328	9151	8601	68	2779	2821	260	6372	5780
http://dbpedia.org/ontology/ArtificialSatellite	7975	1352	6623	21	7954	7926	0	1352	1348	21	6602	6578
http://dbpedia.org/ontology/TelevisionSeason	6726	288	6438	4450	2276	6578	0	288	285	4450	1988	6293
http://dbpedia.org/ontology/FigureSkater	6959	614	6345	29	6930	5661	1	613	559	28	6317	5102
http://dbpedia.org/ontology/ReligiousBuilding	6960	640	6320	2966	3994	6583	0	640	620	2966	3354	5963
http://dbpedia.org/ontology/Governor	7227	917	6310	347	6880	6887	3	914	898	344	5966	5989
http://dbpedia.org/ontology/Economist	6690	427	6263	27	6663	6294	9	418	416	18	6245	5878
http://dbpedia.org/ontology/PowerStation	7225	1027	6198	316	6909	7043	0	1027	1011	316	5882	6032
http://dbpedia.org/ontology/BeautyQueen	6583	414	6169	228	6355	6347	3	411	380	225	5944	5967
http://dbpedia.org/ontology/SportsSeason	6129	26	6103	6129	0	6107	26	0	26	6103	0	6081
http://dbpedia.org/ontology/Swimmer	6684	586	6098	1948	4736	6329	0	586	533	1948	4150	5796
http://dbpedia.org/ontology/Noble	8166	2088	6078	22	8144	7863	4	2084	2055	18	6060	5808
http://dbpedia.org/ontology/Mollusca	7764	1712	6052	14	7750	7660	0	1712	1650	14	6038	6010
http://dbpedia.org/ontology/MartialArtist	7324	1379	5945	36	7288	6905	0	1379	1308	36	5909	5597
http://dbpedia.org/ontology/SoccerClubSeason	6551	646	5905	347	6204	6186	1	645	345	346	5559	5841
http://dbpedia.org/ontology/Park	7486	1809	5677	376	7110	7309	2	1807	1784	374	5303	5525
http://dbpedia.org/ontology/AmericanFootballLeague	9581	3927	5654	12	9569	9549	0	3927	3927	12	5642	5622
http://dbpedia.org/ontology/Diocese	8413	2759	5654	699	7714	8307	1	2758	2756	698	4956	5551
http://dbpedia.org/ontology/Restaurant	7519	1905	5614	362	7157	7468	1	1904	1864	361	5253	5604
http://dbpedia.org/ontology/Congressman	6894	1319	5575	345	6549	6003	0	1319	1304	345	5230	4699
http://dbpedia.org/ontology/PrimeMinister	6107	600	5507	30	6077	5540	0	600	578	30	5477	4962
http://dbpedia.org/ontology/Dam	6241	741	5500	419	5822	6130	2	739	738	417	5083	5392
http://dbpedia.org/ontology/Olympics	5768	274	5494	7	5761	5736	1	273	265	6	5488	5471
http://dbpedia.org/ontology/Activity	5129	25	5104	1471	3658	5123	25	0	25	1446	3658	5098
http://dbpedia.org/ontology/Mineral	8696	3638	5058	2779	5917	8599	9	3629	3619	2770	2288	4980
http://dbpedia.org/ontology/Beverage	7356	2457	4899	116	7240	7086	1	2456	2430	115	4784	4656
http://dbpedia.org/ontology/Mayor	5151	285	4866	850	4301	3596	1	284	272	849	4017	3324
http://dbpedia.org/ontology/Broadcaster	4797	4	4793	4797	0	4793	4	0	4	4793	0	4789
http://dbpedia.org/ontology/Ambassador	4969	198	4771	45	4924	4784	3	195	192	42	4729	4592
http://dbpedia.org/ontology/RaceHorse	11264	6652	4612	53	11211	11206	0	6652	6648	53	4559	4558
http://dbpedia.org/ontology/Hospital	8918	4335	4583	508	8410	8747	0	4335	4332	508	4075	4415
http://dbpedia.org/ontology/Animal	5984	1478	4506	358	5626	5864	0	1478	1403	358	4148	4461
http://dbpedia.org/ontology/Rocket	4706	243	4463	76	4630	4653	2	241	242	74	4389	4411
http://dbpedia.org/ontology/RacingDriver	5567	1140	4427	928	4639	4645	0	1140	1091	928	3499	3554
http://dbpedia.org/ontology/Game	5438	1119	4319	1005	4433	5322	5	1114	1107	1000	3319	4215
http://dbpedia.org/ontology/Religious	4977	667	4310	20	4957	4800	3	664	647	17	4293	4153
http://dbpedia.org/ontology/BasketballLeague	7056	2750	4306	41	7015	7024	0	2750	2746	41	4265	4278
http://dbpedia.org/ontology/Architect	5264	976	4288	49	5215	4922	3	973	963	46	4242	3959
http://dbpedia.org/ontology/Cardinal	4590	318	4272	1923	2667	4491	1	317	311	1922	2350	4180
http://dbpedia.org/ontology/SportsLeague	5440	1181	4259	154	5286	5413	2	1179	1174	152	4107	4239
http://dbpedia.org/ontology/FilmFestival	4640	444	4196	54	4586	4588	1	443	441	53	4143	4147
http://dbpedia.org/ontology/RadioProgram	5583	1450	4133	23	5560	5534	3	1447	1444	20	4113	4090
http://dbpedia.org/ontology/Volcano	5415	1350	4065	368	5047	5329	0	1350	1345	368	3697	3984
http://schema.org/Place	3891	0	3891	3891	0	3879	0	0	0	3891	0	3879
http://www.wikidata.org/entity/Q1914636	3684	0	3684	26	3658	3684	0	0	0	26	3658	3684
http://dbpedia.org/ontology/Sales	3687	15	3672	29	3658	3680	15	0	10	14	3658	3670
http://www.wikidata.org/entity/Q194189	3665	0	3665	7	3658	3665	0	0	0	7	3658	3665
http://dbpedia.org/ontology/MotorcycleRider	3930	312	3618	755	3175	3344	0	312	300	755	2863	3044
http://dbpedia.org/ontology/GrandPrix	3658	77	3581	379	3279	3579	0	77	70	379	3202	3509
http://dbpedia.org/ontology/LawFirm	6235	2692	3543	21	6214	6139	0	2692	2692	21	3522	3447
http://dbpedia.org/ontology/Castle	3748	243	3505	1308	2440	3421	4	239	232	1304	2201	3189
http://dbpedia.org/ontology/NCAATeamSeason	4301	809	3492	7	4294	3875	0	809	560	7	3485	3315
http://dbpedia.org/ontology/WorldHeritageSite	4250	833	3417	368	3882	3847	2	831	801	366	3051	3046
http://dbpedia.org/ontology/ChessPlayer	3588	179	3409	71	3517	3476	2	177	162	69	3340	3314
http://dbpedia.org/ontology/BodyOfWater	4858	1453	3405	380	4478	4813	1	1452	1449	379	3026	3364
http://dbpedia.org/ontology/Location	4290	905	3385	4290	0	4286	905	0	905	3385	0	3381
http://dbpedia.org/ontology/Monument	3546	165	3381	393	3153	2445	1	164	164	392	2989	2281
http://dbpedia.org/ontology/GaelicGamesPlayer	6848	3473	3375	18	6830	6177	1	3472	3452	17	3358	2725
http://dbpedia.org/ontology/Gymnast	3501	165	3336	37	3464	3365	2	163	146	35	3301	3219
http://dbpedia.org/ontology/AustralianRulesFootballPlayer	4516	1185	3331	15	4501	3957	0	1185	1144	15	3316	2813
http://dbpedia.org/ontology/OlympicEvent	3564	250	3314	9	3555	3373	0	250	140	9	3305	3233
http://dbpedia.org/ontology/Anime	4335	1057	3278	57	4278	4173	0	1057	1054	57	3221	3119
http://dbpedia.org/ontology/FootballLeagueSeason	4188	915	3273	10	4178	3664	0	915	478	10	3263	3186
http://dbpedia.org/ontology/Theatre	4466	1257	3209	1234	3232	4388	0	1257	1252	1234	1975	3136
http://dbpedia.org/ontology/VolleyballPlayer	3438	278	3160	1490	1948	3381	0	278	258	1490	1670	3123
http://dbpedia.org/ontology/Hotel	4225	1098	3127	712	3513	4112	3	1095	1082	709	2418	3030
http://dbpedia.org/ontology/ScreenWriter	3206	131	3075	13	3193	3053	0	131	114	13	3062	2939
http://dbpedia.org/ontology/ArtistDiscography	3148	84	3064	18	3130	2973	0	84	83	18	3046	2890
http://dbpedia.org/ontology/FootballMatch	3268	243	3025	337	2931	3151	6	237	154	331	2694	2997
http://dbpedia.org/ontology/Bacteria	3322	367	2955	31	3291	2226	0	367	363	31	2924	1863
http://dbpedia.org/ontology/Grape	3338	410	2928	219	3119	3156	1	409	382	218	2710	2774
http://dbpedia.org/ontology/Brewery	3015	89	2926	625	2390	2972	0	89	89	625	2301	2883
http://dbpedia.org/ontology/CelestialBody	2851	2	2849	2851	0	2845	2	0	2	2849	0	2843
http://dbpedia.org/ontology/Fungus	5092	2248	2844	8	5084	4950	2	2246	2231	6	2838	2719
http://dbpedia.org/ontology/HollywoodCartoon	4047	1209	2838	8	4039	4034	0	1209	1208	8	2830	2826
http://dbpedia.org/ontology/FashionDesigner	3329	496	2833	21	3308	3123	0	496	480	21	2812	2643
http://dbpedia.org/ontology/AmateurBoxer	2890	104	2786	10	2880	2741	1	103	98	9	2777	2643
http://dbpedia.org/ontology/Event	3252	485	2767	646	2606	3044	24	461	328	622	2145	2716
http://dbpedia.org/ontology/AthleticsPlayer	2749	2	2747	2749	0	2749	2	0	2	2747	0	2747
http://dbpedia.org/ontology/Arachnid	3583	866	2717	12	3571	3550	0	866	865	12	2705	2685
http://purl.org/vocommons/voaf#Vocabulary	2676	0	2676	2676	0	2676	0	0	0	2676	0	2676
http://dbpedia.org/ontology/SquashPlayer	2755	97	2658	31	2724	2680	2	95	94	29	2629	2586
http://dbpedia.org/ontology/TradeUnion	3859	1225	2634	43	3816	3820	6	1219	1219	37	2597	2601
http://dbpedia.org/ontology/RollerCoaster	3661	1048	2613	474	3187	3590	2	1046	995	472	2141	2595
http://dbpedia.org/ontology/TennisLeague	2632	21	2611	56	2576	2629	0	21	21	56	2555	2608
http://dbpedia.org/ontology/Brain	4041	1449	2592	25	4016	3598	12	1437	1441	13	2579	2157
http://dbpedia.org/ontology/ClassicalMusicArtist	2579	57	2522	13	2566	1206	3	54	52	10	2512	1154
